sys_enter_clock_nanosleep,sys_enter_close,sys_enter_epoll_pwait,sys_enter_epoll_wait,sys_enter_fcntl,sys_enter_futex,sys_enter_getegid,sys_enter_geteuid,sys_enter_getrandom,sys_enter_getuid,sys_enter_ioctl,sys_enter_lseek,sys_enter_madvise,sys_enter_mmap,sys_enter_mprotect,sys_enter_nanosleep,sys_enter_newfstat,sys_enter_newfstatat,sys_enter_openat,sys_enter_poll,sys_enter_prctl,sys_enter_pwrite64,sys_enter_read,sys_enter_readlink,sys_enter_recvmsg,sys_enter_rt_sigaction,sys_enter_sendmsg,sys_enter_splice,sys_enter_write,sys_enter_writev,label
0.0,1465.0,299.0,110.0,212.0,1838.0,246.0,247.0,291.0,282.0,51.0,2.0,15.0,221.0,130.0,405.0,1224.0,868.0,1496.0,413.0,348.0,0.0,1406.0,300.0,202.0,385.0,62.0,0.0,304.0,9.0,1
1.0,1365.0,354.0,69.0,197.0,1520.0,166.0,167.0,276.0,220.0,33.0,2.0,30.0,221.0,110.0,481.0,1129.0,840.0,1387.0,411.0,269.0,1.0,1191.0,238.0,134.0,385.0,8.0,0.0,249.0,5.0,1
0.0,1357.0,263.0,86.0,197.0,1537.0,167.0,168.0,276.0,203.0,45.0,2.0,7.0,214.0,110.0,452.0,1119.0,650.0,1374.0,357.0,269.0,0.0,1154.0,238.0,133.0,385.0,4.0,0.0,232.0,9.0,1
0.0,2626.0,566.0,121.0,395.0,2257.0,336.0,338.0,552.0,366.0,46.0,4.0,10.0,435.0,220.0,808.0,2187.0,936.0,2668.0,436.0,542.0,0.0,2133.0,476.0,143.0,770.0,11.0,0.0,418.0,10.0,1
0.0,1349.0,269.0,89.0,261.0,1644.0,171.0,172.0,291.0,189.0,44.0,4.0,7.0,221.0,112.0,449.0,1102.0,649.0,1354.0,495.0,273.0,2.0,1198.0,238.0,167.0,385.0,26.0,0.0,313.0,5.0,1
0.0,1358.0,311.0,85.0,203.0,1488.0,166.0,167.0,276.0,202.0,44.0,2.0,5.0,220.0,110.0,402.0,1117.0,831.0,1375.0,292.0,271.0,0.0,1162.0,238.0,10.0,385.0,5.0,0.0,240.0,9.0,1
0.0,1374.0,283.0,87.0,212.0,1485.0,170.0,171.0,276.0,206.0,44.0,2.0,5.0,219.0,110.0,460.0,1147.0,706.0,1400.0,397.0,273.0,0.0,1224.0,238.0,142.0,385.0,11.0,0.0,267.0,9.0,1
0.0,1340.0,379.0,67.0,199.0,1574.0,166.0,167.0,276.0,196.0,32.0,2.0,48.0,220.0,110.0,544.0,1104.0,729.0,1359.0,369.0,269.0,0.0,1126.0,238.0,130.0,385.0,6.0,0.0,236.0,5.0,1
0.0,1346.0,266.0,85.0,199.0,1498.0,166.0,167.0,276.0,196.0,44.0,2.0,6.0,215.0,108.0,389.0,1111.0,587.0,1360.0,330.0,269.0,0.0,1135.0,238.0,129.0,385.0,5.0,0.0,229.0,9.0,1
0.0,1337.0,290.0,68.0,197.0,1478.0,166.0,167.0,276.0,190.0,38.0,2.0,5.0,216.0,110.0,494.0,1105.0,600.0,1355.0,339.0,269.0,0.0,1121.0,238.0,130.0,385.0,3.0,0.0,230.0,5.0,1
0.0,2708.0,526.0,153.0,399.0,2205.0,412.0,414.0,567.0,436.0,55.0,4.0,12.0,435.0,218.0,834.0,2265.0,1145.0,2765.0,504.0,617.0,0.0,2346.0,536.0,211.0,770.0,64.0,0.0,501.0,10.0,1
0.0,1350.0,292.0,108.0,201.0,1750.0,166.0,167.0,276.0,190.0,51.0,2.0,5.0,217.0,172.0,399.0,1105.0,623.0,1358.0,496.0,269.0,0.0,1177.0,240.0,356.0,385.0,3.0,0.0,382.0,79.0,1
1.0,1357.0,325.0,72.0,197.0,7849.0,167.0,168.0,276.0,209.0,34.0,2.0,35.0,215.0,108.0,427.0,1117.0,881.0,1380.0,424.0,269.0,0.0,1181.0,238.0,159.0,385.0,15.0,0.0,268.0,5.0,1
0.0,1353.0,327.0,84.0,201.0,1562.0,166.0,167.0,276.0,202.0,44.0,2.0,30.0,226.0,112.0,467.0,1117.0,552.0,1367.0,337.0,269.0,0.0,1148.0,238.0,130.0,385.0,3.0,0.0,231.0,9.0,1
0.0,1341.0,288.0,69.0,197.0,1423.0,166.0,167.0,276.0,196.0,38.0,2.0,5.0,219.0,110.0,393.0,1111.0,587.0,1360.0,353.0,269.0,0.0,1133.0,238.0,130.0,385.0,5.0,0.0,232.0,5.0,1
0.0,2646.0,553.0,138.0,444.0,2441.0,336.0,338.0,580.0,384.0,51.0,6.0,12.0,435.0,216.0,818.0,2178.0,1064.0,2672.0,596.0,542.0,2.0,2198.0,476.0,175.0,770.0,31.0,0.0,471.0,10.0,1
0.0,1353.0,293.0,91.0,258.0,1667.0,171.0,172.0,304.0,189.0,46.0,4.0,7.0,220.0,122.0,540.0,1107.0,705.0,1363.0,436.0,273.0,2.0,1226.0,238.0,48.0,385.0,26.0,0.0,336.0,5.0,1
1.0,62.0,33.0,118.0,0.0,4037.0,12.0,12.0,0.0,12.0,118.0,0.0,183.0,10.0,4.0,10.0,47.0,15.0,48.0,650.0,0.0,0.0,495.0,0.0,329.0,4.0,155.0,0.0,486.0,0.0,0
1.0,62.0,38.0,54.0,0.0,863.0,15.0,15.0,0.0,15.0,49.0,0.0,0.0,1.0,0.0,9.0,51.0,10.0,46.0,150.0,3.0,0.0,221.0,8.0,72.0,0.0,44.0,0.0,124.0,0.0,0
0.0,70.0,31.0,88.0,58.0,782.0,16.0,16.0,15.0,16.0,47.0,2.0,2.0,2.0,2.0,8.0,49.0,73.0,47.0,350.0,4.0,2.0,316.0,0.0,130.0,0.0,73.0,0.0,224.0,0.0,0
0.0,26.0,11.0,117.0,0.0,565.0,5.0,5.0,0.0,5.0,39.0,0.0,2.0,2.0,48.0,3.0,19.0,4.0,20.0,820.0,0.0,0.0,551.0,2.0,553.0,4.0,135.0,0.0,647.0,2.0,0
1.0,10442.0,97.0,363.0,1432.0,2360.0,425.0,381.0,370.0,386.0,347.0,23.0,59.0,895.0,341.0,713.0,4138.0,18776.0,11583.0,1390.0,459.0,0.0,2713.0,421.0,768.0,1073.0,528.0,0.0,1094.0,6.0,0
0.0,69.0,42.0,83.0,46.0,1391.0,14.0,14.0,15.0,14.0,45.0,2.0,77.0,6.0,82.0,26.0,47.0,65.0,45.0,387.0,8.0,4.0,338.0,0.0,129.0,0.0,78.0,0.0,261.0,0.0,0
0.0,49.0,28.0,53.0,0.0,737.0,12.0,12.0,0.0,12.0,36.0,0.0,9.0,3.0,2.0,27.0,40.0,4.0,36.0,151.0,0.0,0.0,187.0,2.0,67.0,0.0,43.0,0.0,112.0,0.0,0
0.0,59.0,35.0,53.0,0.0,639.0,12.0,12.0,0.0,12.0,42.0,0.0,29.0,1.0,0.0,25.0,47.0,1.0,44.0,157.0,1.0,0.0,202.0,0.0,63.0,0.0,41.0,0.0,112.0,0.0,0
0.0,56.0,35.0,55.0,0.0,541.0,13.0,13.0,0.0,13.0,43.0,0.0,20.0,0.0,0.0,11.0,48.0,0.0,44.0,144.0,0.0,0.0,207.0,0.0,66.0,0.0,44.0,0.0,116.0,0.0,0
0.0,54.0,37.0,55.0,0.0,542.0,12.0,12.0,0.0,12.0,42.0,0.0,1.0,0.0,0.0,10.0,47.0,145.0,42.0,165.0,0.0,0.0,206.0,0.0,67.0,0.0,46.0,0.0,117.0,0.0,0
0.0,54.0,33.0,55.0,0.0,565.0,12.0,12.0,0.0,12.0,44.0,0.0,2.0,0.0,0.0,9.0,47.0,0.0,43.0,183.0,0.0,0.0,223.0,0.0,69.0,0.0,45.0,0.0,144.0,0.0,0
0.0,48.0,29.0,56.0,0.0,1234.0,12.0,12.0,0.0,12.0,36.0,0.0,117.0,4.0,14.0,10.0,40.0,0.0,37.0,248.0,4.0,0.0,247.0,0.0,72.0,0.0,46.0,0.0,172.0,0.0,0
0.0,65.0,39.0,65.0,0.0,708.0,15.0,15.0,0.0,15.0,47.0,0.0,19.0,0.0,0.0,69.0,53.0,0.0,49.0,165.0,0.0,0.0,226.0,0.0,78.0,0.0,48.0,0.0,129.0,0.0,0
0.0,54.0,36.0,54.0,0.0,535.0,12.0,12.0,0.0,12.0,42.0,0.0,0.0,0.0,0.0,9.0,47.0,0.0,43.0,142.0,0.0,0.0,200.0,0.0,65.0,0.0,43.0,0.0,111.0,0.0,0
0.0,59.0,36.0,81.0,46.0,2274.0,15.0,15.0,28.0,15.0,84.0,2.0,168.0,11.0,4.0,9.0,41.0,64.0,39.0,525.0,8.0,2.0,394.0,0.0,204.0,0.0,117.0,0.0,344.0,0.0,0
1.0,61.0,39.0,55.0,0.0,1025.0,15.0,15.0,0.0,15.0,49.0,0.0,0.0,2.0,0.0,11.0,51.0,155.0,47.0,175.0,4.0,0.0,239.0,8.0,74.0,0.0,46.0,0.0,140.0,0.0,0
0.0,67.0,33.0,81.0,58.0,747.0,16.0,16.0,28.0,16.0,48.0,2.0,20.0,2.0,86.0,9.0,49.0,74.0,46.0,325.0,4.0,3.0,307.0,0.0,119.0,0.0,74.0,0.0,223.0,0.0,0
0.0,51.0,28.0,60.0,0.0,647.0,12.0,12.0,32.0,12.0,36.0,0.0,2.0,0.0,0.0,10.0,40.0,4.0,38.0,154.0,0.0,0.0,193.0,2.0,79.0,0.0,49.0,0.0,119.0,0.0,0
0.0,56.0,58.0,59.0,0.0,672.0,12.0,12.0,0.0,12.0,42.0,0.0,329.0,0.0,0.0,12.0,47.0,0.0,42.0,157.0,0.0,0.0,211.0,0.0,75.0,0.0,47.0,0.0,122.0,0.0,0
0.0,54.0,38.0,58.0,0.0,540.0,12.0,12.0,0.0,12.0,42.0,0.0,0.0,0.0,0.0,9.0,47.0,0.0,43.0,163.0,0.0,0.0,207.0,0.0,85.0,0.0,51.0,0.0,126.0,0.0,0
0.0,56.0,35.0,56.0,0.0,570.0,13.0,13.0,0.0,13.0,44.0,0.0,0.0,0.0,0.0,11.0,48.0,145.0,44.0,185.0,0.0,0.0,229.0,0.0,69.0,0.0,48.0,0.0,147.0,0.0,0
0.0,54.0,34.0,60.0,0.0,543.0,12.0,12.0,0.0,12.0,42.0,0.0,2.0,0.0,0.0,9.0,47.0,0.0,42.0,180.0,0.0,0.0,215.0,0.0,78.0,0.0,45.0,0.0,127.0,0.0,0
0.0,48.0,30.0,54.0,0.0,608.0,12.0,12.0,0.0,12.0,36.0,0.0,1.0,0.0,0.0,9.0,40.0,0.0,37.0,162.0,0.0,0.0,194.0,0.0,68.0,0.0,43.0,0.0,118.0,0.0,0
0.0,84.0,48.0,110.0,33.0,854.0,12.0,13.0,1.0,18.0,42.0,3.0,128.0,19.0,268.0,13.0,47.0,38.0,54.0,343.0,18.0,0.0,320.0,0.0,167.0,0.0,84.0,0.0,230.0,0.0,0
0.0,59.0,29.0,70.0,0.0,975.0,14.0,14.0,0.0,14.0,44.0,0.0,99.0,2.0,0.0,8.0,50.0,0.0,45.0,204.0,2.0,0.0,256.0,0.0,93.0,0.0,59.0,0.0,162.0,0.0,0
0.0,58.0,31.0,54.0,1.0,550.0,13.0,13.0,0.0,13.0,47.0,0.0,1.0,0.0,0.0,10.0,50.0,4.0,44.0,137.0,0.0,0.0,198.0,2.0,68.0,0.0,42.0,0.0,120.0,0.0,0
1.0,63.0,40.0,56.0,0.0,1046.0,15.0,15.0,0.0,15.0,49.0,0.0,0.0,1.0,0.0,10.0,51.0,159.0,47.0,189.0,3.0,0.0,244.0,8.0,74.0,0.0,48.0,0.0,147.0,0.0,0
0.0,65.0,31.0,71.0,58.0,709.0,15.0,15.0,28.0,15.0,46.0,2.0,1.0,1.0,4.0,9.0,48.0,73.0,45.0,316.0,2.0,2.0,297.0,0.0,103.0,0.0,66.0,0.0,204.0,0.0,0
0.0,49.0,29.0,53.0,0.0,608.0,12.0,12.0,0.0,12.0,36.0,0.0,1.0,0.0,0.0,10.0,40.0,4.0,37.0,144.0,0.0,0.0,184.0,2.0,67.0,0.0,43.0,0.0,109.0,0.0,0
0.0,57.0,41.0,54.0,0.0,595.0,13.0,13.0,0.0,13.0,43.0,0.0,1.0,0.0,0.0,10.0,48.0,0.0,43.0,157.0,0.0,0.0,208.0,0.0,64.0,0.0,42.0,0.0,117.0,0.0,0
0.0,54.0,30.0,59.0,0.0,535.0,12.0,12.0,0.0,12.0,42.0,0.0,0.0,0.0,0.0,8.0,47.0,0.0,42.0,134.0,0.0,0.0,188.0,0.0,76.0,0.0,43.0,0.0,100.0,0.0,0
0.0,54.0,40.0,55.0,0.0,590.0,12.0,12.0,0.0,12.0,42.0,0.0,1.0,0.0,0.0,11.0,47.0,145.0,43.0,196.0,0.0,0.0,232.0,0.0,67.0,0.0,46.0,0.0,143.0,0.0,0
0.0,56.0,41.0,56.0,0.0,555.0,13.0,13.0,0.0,13.0,43.0,0.0,2.0,0.0,0.0,10.0,48.0,0.0,43.0,173.0,0.0,0.0,214.0,0.0,68.0,0.0,46.0,0.0,123.0,0.0,0
0.0,48.0,31.0,53.0,0.0,570.0,12.0,12.0,0.0,12.0,36.0,0.0,56.0,0.0,0.0,10.0,40.0,0.0,36.0,147.0,0.0,0.0,181.0,0.0,66.0,0.0,43.0,0.0,105.0,0.0,0
0.0,61.0,46.0,79.0,0.0,655.0,13.0,13.0,0.0,13.0,44.0,0.0,58.0,1.0,18.0,11.0,49.0,5.0,49.0,290.0,2.0,0.0,288.0,0.0,135.0,0.0,74.0,0.0,203.0,0.0,0
0.0,54.0,30.0,53.0,0.0,583.0,12.0,12.0,0.0,12.0,42.0,0.0,1.0,0.0,0.0,8.0,47.0,0.0,43.0,209.0,0.0,0.0,234.0,0.0,75.0,0.0,62.0,0.0,147.0,0.0,0
0.0,82.0,51.0,76.0,28.0,651.0,15.0,15.0,1.0,15.0,48.0,0.0,182.0,1.0,0.0,15.0,51.0,11.0,47.0,221.0,3.0,0.0,250.0,8.0,96.0,0.0,59.0,0.0,167.0,0.0,0
1.0,64.0,41.0,59.0,0.0,859.0,16.0,16.0,0.0,16.0,50.0,0.0,1.0,1.0,0.0,11.0,52.0,155.0,49.0,216.0,3.0,0.0,259.0,8.0,84.0,0.0,51.0,0.0,162.0,0.0,0
0.0,68.0,33.0,78.0,58.0,728.0,16.0,16.0,28.0,16.0,47.0,2.0,2.0,2.0,4.0,9.0,50.0,73.0,47.0,336.0,4.0,2.0,306.0,0.0,117.0,0.0,73.0,0.0,209.0,0.0,0
0.0,49.0,29.0,59.0,0.0,638.0,12.0,12.0,0.0,12.0,36.0,0.0,2.0,0.0,0.0,10.0,40.0,4.0,37.0,158.0,0.0,0.0,195.0,2.0,79.0,0.0,49.0,0.0,120.0,0.0,0
0.0,71.0,43.0,75.0,46.0,666.0,12.0,12.0,1.0,12.0,43.0,0.0,1.0,0.0,0.0,19.0,53.0,12.0,53.0,182.0,0.0,0.0,235.0,0.0,92.0,0.0,56.0,0.0,138.0,0.0,0
0.0,56.0,37.0,55.0,0.0,536.0,13.0,13.0,0.0,13.0,43.0,0.0,0.0,0.0,0.0,10.0,48.0,0.0,44.0,138.0,0.0,0.0,200.0,0.0,66.0,0.0,44.0,0.0,109.0,0.0,0
0.0,54.0,46.0,60.0,0.0,564.0,12.0,12.0,0.0,12.0,42.0,0.0,0.0,0.0,0.0,11.0,47.0,0.0,43.0,161.0,0.0,0.0,208.0,0.0,78.0,0.0,46.0,0.0,120.0,0.0,0
0.0,69.0,32.0,77.0,28.0,554.0,12.0,12.0,1.0,12.0,43.0,0.0,2.0,0.0,0.0,9.0,47.0,152.0,42.0,210.0,0.0,0.0,229.0,0.0,84.0,0.0,55.0,0.0,151.0,0.0,0
0.0,48.0,33.0,53.0,0.0,549.0,12.0,12.0,0.0,12.0,36.0,0.0,1.0,0.0,0.0,9.0,40.0,0.0,37.0,155.0,0.0,0.0,187.0,0.0,66.0,0.0,43.0,0.0,111.0,0.0,0
0.0,57.0,39.0,64.0,0.0,564.0,13.0,13.0,0.0,13.0,44.0,0.0,2.0,0.0,0.0,10.0,49.0,0.0,44.0,132.0,2.0,0.0,202.0,0.0,77.0,0.0,48.0,0.0,107.0,0.0,0
0.0,344.0,34.0,222.0,40.0,4012.0,16.0,16.0,4.0,18.0,114.0,24.0,50.0,30.0,794.0,16.0,287.0,281.0,311.0,1912.0,11.0,1.0,1241.0,1.0,1017.0,7.0,512.0,0.0,1635.0,22.0,0
0.0,54.0,34.0,54.0,0.0,564.0,12.0,12.0,0.0,12.0,43.0,0.0,0.0,0.0,0.0,9.0,47.0,145.0,42.0,142.0,0.0,0.0,198.0,0.0,68.0,0.0,44.0,0.0,118.0,0.0,0
1.0,66.0,40.0,59.0,0.0,944.0,15.0,15.0,0.0,15.0,48.0,0.0,0.0,6.0,0.0,37.0,52.0,11.0,49.0,276.0,3.0,1.0,251.0,8.0,206.0,0.0,48.0,0.0,157.0,0.0,0
0.0,71.0,31.0,77.0,10.0,931.0,15.0,15.0,14.0,15.0,46.0,2.0,36.0,4.0,18.0,18.0,48.0,184.0,49.0,472.0,2.0,3.0,310.0,0.0,266.0,0.0,95.0,0.0,231.0,0.0,0
0.0,53.0,27.0,53.0,0.0,559.0,13.0,13.0,0.0,13.0,37.0,0.0,5.0,2.0,0.0,10.0,42.0,5.0,39.0,195.0,0.0,1.0,181.0,2.0,184.0,0.0,42.0,0.0,104.0,0.0,0
0.0,59.0,45.0,55.0,1.0,577.0,13.0,13.0,0.0,13.0,43.0,0.0,0.0,0.0,0.0,29.0,51.0,0.0,46.0,196.0,0.0,0.0,199.0,0.0,186.0,0.0,42.0,0.0,105.0,0.0,0
0.0,54.0,33.0,54.0,0.0,573.0,12.0,12.0,0.0,12.0,42.0,0.0,0.0,0.0,0.0,20.0,47.0,0.0,43.0,223.0,0.0,0.0,218.0,0.0,184.0,0.0,43.0,0.0,129.0,0.0,0
1.0,3331.0,64.0,6011.0,266.0,19340.0,43.0,65.0,228.0,71.0,1370.0,1888.0,92.0,1781.0,2238.0,111.0,2605.0,8469.0,3694.0,19641.0,139.0,5.0,12936.0,477.0,18404.0,51.0,5876.0,0.0,14358.0,56.0,0
0.0,56.0,30.0,66.0,0.0,2415.0,13.0,13.0,0.0,13.0,116.0,0.0,1.0,15.0,4.0,9.0,48.0,145.0,44.0,352.0,0.0,0.0,303.0,0.0,190.0,0.0,76.0,0.0,268.0,0.0,0
0.0,66.0,28.0,67.0,3.0,1854.0,13.0,14.0,1.0,14.0,78.0,0.0,215.0,25.0,164.0,8.0,42.0,6.0,43.0,413.0,0.0,0.0,308.0,0.0,171.0,12.0,83.0,0.0,281.0,0.0,0
0.0,56.0,37.0,58.0,0.0,629.0,13.0,13.0,0.0,13.0,43.0,0.0,13.0,1.0,8.0,10.0,48.0,0.0,44.0,158.0,0.0,0.0,210.0,0.0,76.0,0.0,46.0,0.0,122.0,0.0,0
0.0,57.0,35.0,54.0,1.0,702.0,13.0,13.0,0.0,13.0,43.0,0.0,77.0,2.0,136.0,19.0,50.0,0.0,44.0,150.0,0.0,0.0,205.0,0.0,66.0,0.0,42.0,0.0,112.0,0.0,0
0.0,54.0,32.0,55.0,0.0,653.0,12.0,12.0,0.0,12.0,42.0,0.0,28.0,0.0,0.0,11.0,47.0,0.0,42.0,143.0,0.0,0.0,195.0,0.0,67.0,0.0,46.0,0.0,106.0,0.0,0
2.0,251.0,35.0,78.0,32.0,1039.0,17.0,19.0,2.0,25.0,75.0,17.0,0.0,115.0,143.0,10.0,202.0,82.0,214.0,331.0,16.0,0.0,511.0,9.0,154.0,135.0,83.0,0.0,273.0,0.0,0
0.0,72.0,43.0,118.0,58.0,1011.0,15.0,15.0,28.0,15.0,46.0,2.0,2.0,4.0,2.0,10.0,48.0,220.0,53.0,605.0,4.0,3.0,456.0,0.0,253.0,0.0,152.0,0.0,379.0,0.0,0
0.0,51.0,29.0,59.0,0.0,755.0,12.0,12.0,0.0,12.0,36.0,0.0,12.0,5.0,13.0,10.0,41.0,5.0,39.0,152.0,0.0,1.0,187.0,2.0,79.0,0.0,49.0,0.0,112.0,0.0,0
0.0,58.0,35.0,106.0,0.0,765.0,13.0,13.0,0.0,13.0,62.0,0.0,4.0,0.0,64.0,15.0,48.0,1.0,44.0,585.0,0.0,0.0,499.0,0.0,410.0,0.0,95.0,0.0,471.0,0.0,0
0.0,57.0,36.0,55.0,0.0,543.0,13.0,13.0,0.0,13.0,43.0,0.0,0.0,0.0,0.0,9.0,49.0,0.0,45.0,143.0,0.0,0.0,205.0,0.0,64.0,0.0,42.0,0.0,113.0,0.0,0
0.0,60.0,34.0,109.0,1.0,767.0,12.0,12.0,0.0,12.0,42.0,0.0,0.0,0.0,0.0,26.0,49.0,0.0,49.0,450.0,0.0,0.0,362.0,0.0,221.0,0.0,130.0,0.0,286.0,0.0,0
0.0,54.0,33.0,61.0,0.0,595.0,12.0,12.0,0.0,12.0,48.0,0.0,2.0,0.0,0.0,9.0,47.0,145.0,42.0,223.0,0.0,0.0,261.0,0.0,85.0,0.0,51.0,0.0,194.0,0.0,0
0.0,50.0,30.0,54.0,0.0,549.0,13.0,13.0,0.0,13.0,39.0,0.0,0.0,0.0,0.0,8.0,41.0,0.0,38.0,150.0,0.0,0.0,188.0,0.0,69.0,0.0,44.0,0.0,120.0,0.0,0
0.0,57.0,44.0,57.0,0.0,555.0,12.0,12.0,0.0,12.0,47.0,0.0,0.0,0.0,0.0,12.0,49.0,0.0,45.0,148.0,0.0,0.0,216.0,0.0,69.0,0.0,42.0,0.0,142.0,0.0,0
0.0,54.0,35.0,59.0,0.0,578.0,12.0,12.0,0.0,12.0,42.0,0.0,13.0,0.0,0.0,9.0,47.0,0.0,42.0,152.0,0.0,0.0,206.0,0.0,75.0,0.0,47.0,0.0,117.0,0.0,0
0.0,53.0,40.0,57.0,0.0,782.0,14.0,14.0,0.0,14.0,38.0,0.0,1327.0,3.0,4.0,10.0,43.0,2.0,39.0,238.0,3.0,0.0,231.0,0.0,70.0,0.0,47.0,0.0,150.0,0.0,0
1.0,62.0,45.0,55.0,0.0,1084.0,15.0,15.0,0.0,15.0,50.0,0.0,0.0,1.0,0.0,11.0,51.0,10.0,47.0,180.0,3.0,0.0,246.0,8.0,73.0,0.0,46.0,0.0,149.0,0.0,0
0.0,67.0,30.0,75.0,58.0,711.0,16.0,16.0,28.0,16.0,47.0,2.0,33.0,2.0,0.0,9.0,49.0,73.0,46.0,320.0,4.0,2.0,290.0,0.0,105.0,0.0,67.0,0.0,195.0,0.0,0
0.0,49.0,31.0,53.0,0.0,642.0,12.0,12.0,0.0,12.0,36.0,0.0,3.0,0.0,2.0,10.0,40.0,149.0,37.0,158.0,0.0,0.0,191.0,2.0,67.0,0.0,43.0,0.0,116.0,0.0,0
0.0,58.0,34.0,79.0,0.0,660.0,12.0,12.0,0.0,12.0,44.0,0.0,0.0,0.0,0.0,10.0,47.0,0.0,46.0,278.0,0.0,0.0,268.0,0.0,134.0,0.0,75.0,0.0,198.0,0.0,0
0.0,56.0,37.0,57.0,0.0,555.0,13.0,13.0,0.0,13.0,43.0,0.0,0.0,0.0,0.0,9.0,48.0,0.0,44.0,204.0,0.0,0.0,239.0,0.0,74.0,0.0,58.0,0.0,148.0,0.0,0
0.0,54.0,40.0,55.0,0.0,572.0,12.0,12.0,0.0,12.0,42.0,0.0,0.0,0.0,0.0,11.0,47.0,0.0,42.0,151.0,0.0,0.0,201.0,0.0,67.0,0.0,46.0,0.0,112.0,0.0,0
0.0,57.0,33.0,56.0,0.0,542.0,13.0,13.0,0.0,13.0,43.0,0.0,2.0,0.0,0.0,9.0,49.0,0.0,45.0,159.0,0.0,0.0,208.0,0.0,66.0,0.0,44.0,0.0,116.0,0.0,0
0.0,56.0,31.0,69.0,15.0,738.0,14.0,15.0,5.0,15.0,38.0,3.0,58.0,2.0,60.0,8.0,40.0,187.0,44.0,307.0,3.0,0.0,277.0,0.0,112.0,0.0,59.0,0.0,202.0,0.0,0
0.0,94.0,47.0,110.0,116.0,816.0,14.0,14.0,2.0,21.0,45.0,6.0,154.0,18.0,0.0,13.0,50.0,92.0,61.0,354.0,17.0,0.0,328.0,9.0,143.0,0.0,79.0,0.0,231.0,0.0,0
0.0,56.0,36.0,61.0,0.0,983.0,12.0,12.0,0.0,12.0,42.0,0.0,88.0,2.0,0.0,9.0,47.0,4.0,42.0,215.0,2.0,0.0,252.0,0.0,79.0,0.0,51.0,0.0,163.0,0.0,0
0.0,54.0,29.0,56.0,0.0,923.0,12.0,12.0,0.0,12.0,42.0,0.0,169.0,5.0,0.0,9.0,47.0,0.0,42.0,205.0,5.0,0.0,228.0,0.0,69.0,0.0,44.0,0.0,139.0,0.0,0
1.0,62.0,38.0,55.0,0.0,951.0,15.0,15.0,0.0,15.0,50.0,0.0,0.0,1.0,0.0,10.0,51.0,10.0,47.0,173.0,3.0,0.0,239.0,8.0,73.0,0.0,46.0,0.0,143.0,0.0,0
0.0,70.0,31.0,81.0,58.0,741.0,15.0,15.0,15.0,15.0,46.0,2.0,0.0,0.0,0.0,9.0,50.0,73.0,47.0,291.0,0.0,2.0,281.0,0.0,119.0,0.0,71.0,0.0,189.0,0.0,0
0.0,53.0,31.0,61.0,0.0,658.0,13.0,13.0,0.0,13.0,37.0,0.0,2.0,3.0,0.0,10.0,42.0,5.0,40.0,181.0,0.0,1.0,213.0,2.0,82.0,0.0,52.0,0.0,136.0,0.0,0
0.0,57.0,32.0,68.0,0.0,642.0,12.0,12.0,0.0,12.0,42.0,0.0,22.0,0.0,0.0,13.0,47.0,145.0,44.0,202.0,0.0,0.0,223.0,0.0,98.0,0.0,51.0,0.0,139.0,0.0,0
0.0,54.0,33.0,53.0,0.0,571.0,12.0,12.0,0.0,12.0,42.0,0.0,1.0,0.0,0.0,9.0,47.0,0.0,42.0,134.0,0.0,0.0,194.0,0.0,64.0,0.0,41.0,0.0,105.0,0.0,0
0.0,55.0,36.0,55.0,0.0,561.0,12.0,12.0,0.0,12.0,42.0,0.0,0.0,0.0,0.0,28.0,47.0,0.0,43.0,173.0,0.0,0.0,215.0,0.0,67.0,0.0,46.0,0.0,126.0,0.0,0
0.0,56.0,41.0,62.0,0.0,596.0,13.0,13.0,0.0,13.0,45.0,0.0,2.0,0.0,0.0,10.0,48.0,0.0,43.0,187.0,0.0,0.0,230.0,0.0,82.0,0.0,52.0,0.0,149.0,0.0,0
0.0,48.0,30.0,54.0,0.0,571.0,12.0,12.0,0.0,12.0,36.0,0.0,1.0,0.0,0.0,8.0,40.0,0.0,37.0,152.0,0.0,0.0,192.0,0.0,68.0,0.0,43.0,0.0,116.0,0.0,0
0.0,57.0,46.0,60.0,0.0,631.0,12.0,12.0,0.0,12.0,44.0,0.0,113.0,2.0,22.0,11.0,48.0,151.0,45.0,221.0,0.0,1.0,245.0,0.0,91.0,0.0,51.0,0.0,180.0,0.0,0
0.0,54.0,37.0,59.0,0.0,604.0,12.0,12.0,0.0,12.0,46.0,0.0,14.0,0.0,0.0,9.0,47.0,0.0,43.0,172.0,0.0,0.0,224.0,0.0,79.0,0.0,47.0,0.0,163.0,0.0,0
0.0,55.0,37.0,56.0,0.0,577.0,12.0,12.0,0.0,12.0,43.0,0.0,0.0,0.0,0.0,10.0,48.0,0.0,43.0,126.0,0.0,0.0,193.0,0.0,64.0,0.0,41.0,0.0,101.0,0.0,0
1.0,64.0,36.0,55.0,0.0,897.0,16.0,16.0,0.0,16.0,52.0,0.0,1.0,1.0,0.0,10.0,52.0,10.0,47.0,168.0,3.0,0.0,234.0,8.0,74.0,0.0,45.0,0.0,149.0,0.0,0
0.0,65.0,28.0,74.0,58.0,722.0,15.0,15.0,28.0,15.0,46.0,2.0,2.0,2.0,0.0,9.0,48.0,73.0,46.0,330.0,4.0,2.0,305.0,0.0,106.0,0.0,66.0,0.0,213.0,0.0,0
